link,data
https://thehackernews.com/2024/12/cisco-warns-of-exploitation-of-decade.html,"As of December 2, 2024, the networking equipment major has revised its bulletin to note that it has become aware of ""additional attempted exploitation"" of the vulnerability in the wild."
https://thehackernews.com/2024/12/cisco-warns-of-exploitation-of-decade.html,"The development comes shortly after cybersecurity firm CloudSEK revealed that the threat actors behind AndroxGh0st are leveraging an extensive list of security vulnerabilities in various internet-facing applications, including CVE-2014-2120, to propagate the malware."
https://thehackernews.com/2024/12/cisco-warns-of-exploitation-of-decade.html,"The malicious activity is also notable for the integration of the Mozi botnet, which allows AndroxGh0st to further expand in size and scope."
https://thehackernews.com/2024/12/cisco-warns-of-exploitation-of-decade.html,"As a result, the U.S. Cybersecurity and Infrastructure Security Agency (CISA) added the flaw to its Known Exploited Vulnerabilities (KEV) catalog last month, requiring Federal Civilian Executive Branch (FCEB) agencies to remediate it by December 3, 2024."
https://thehackernews.com/2024/12/cisco-warns-of-exploitation-of-decade.html,Users of Cisco ASA are highly recommended to keep their installations up-to-date for optimal protection and to safeguard against potential cyber threats.
https://thehackernews.com/2024/11/microsoft-fixes-ai-cloud-and-erp.html,"Microsoft has addressed four security flaws impacting its artificial intelligence (AI), cloud, enterprise resource planning, and Partner Center offerings, including one that it said has been exploited in the wild."
https://thehackernews.com/2024/11/microsoft-fixes-ai-cloud-and-erp.html,"The vulnerability that has been tagged with an ""Exploitation Detected"" assessment is CVE-2024-49035 (CVSS score: 8.7), a privilege escalation flaw in partner.microsoft[.]com."
https://thehackernews.com/2024/11/microsoft-fixes-ai-cloud-and-erp.html,"""An improper access control vulnerability in partner.microsoft[.]com allows an unauthenticated attacker to elevate privileges over a network,"" the tech giant said in an advisory released this week."
https://thehackernews.com/2024/11/microsoft-fixes-ai-cloud-and-erp.html,"Microsoft credited Gautam Peri, Apoorv Wadhwa, and an anonymous researcher for reporting the flaw, but did not reveal any specifics on how it's being exploited in real-world attacks."
https://thehackernews.com/2024/11/microsoft-fixes-ai-cloud-and-erp.html,Fixes for the shortcomings are being rolled out automatically as part of updates to the online version of Microsoft Power Apps.
https://thehackernews.com/2024/11/microsoft-fixes-ai-cloud-and-erp.html,"Also addressed by Redmond are three other vulnerabilities, two of which are rated Critical and one is rated Important in severity -"
https://thehackernews.com/2024/11/microsoft-fixes-ai-cloud-and-erp.html,"While most of the vulnerabilities have already been fully mitigated and require no user action, it's advised to update Dynamics 365 Sales apps for Android and iOS to the latest version (3.24104.15) to secure against CVE-2024-49053."
https://thehackernews.com/2024/11/over-two-dozen-flaws-identified-in.html,"Nearly two dozen security vulnerabilities have been disclosed in Advantech EKI industrial-grade wireless access point devices, some of which could be weaponized to bypass authentication and execute code with elevated privileges."
https://thehackernews.com/2024/11/over-two-dozen-flaws-identified-in.html,"""These vulnerabilities pose significant risks, allowing unauthenticated remote code execution with root privileges, thereby fully compromising the confidentiality, integrity, and availability of the affected devices,"" cybersecurity company Nozomi Networks said in a Wednesday analysis."
https://thehackernews.com/2024/11/over-two-dozen-flaws-identified-in.html,"Following responsible disclosure, the weaknesses have been addressed in the following firmware versions -"
https://thehackernews.com/2024/11/over-two-dozen-flaws-identified-in.html,"Six of the identified 20 vulnerabilities have been deemed critical, allowing an attacker to obtain persistent access to internal resources by implanting a backdoor, trigger a denial-of-service (DoS) condition, and even repurpose infected endpoints as Linux workstations to enable lateral movement and further network penetration."
https://thehackernews.com/2024/11/over-two-dozen-flaws-identified-in.html,"Of the six critical flaws, five (from CVE-2024-50370 through CVE-2024-50374, CVSS scores: 9.8) relate to improper neutralization of special elements used in an operating system (OS) command, while CVE-2024-50375 (CVSS score: 9.8) concerns a case of missing authentication for a critical function."
https://thehackernews.com/2024/11/over-two-dozen-flaws-identified-in.html,"Also of note is CVE-2024-50376 (CVSS score: 7.3), a cross-site scripting flaw that could be chained with CVE-2024-50359 (CVSS score: 7.2), another instance of OS command injection that would otherwise require authentication, to achieve arbitrary code execution over-the-air."
https://thehackernews.com/2024/11/over-two-dozen-flaws-identified-in.html,"That said, in order for this attack to be successful, it requires the external malicious user to be in physical proximity to the Advantech access point and broadcast specially crafted data from a rogue access point."
https://thehackernews.com/2024/11/over-two-dozen-flaws-identified-in.html,"The attack gets activated when an administrator visits the ""Wi-Fi Analyzer"" section in the web application, causing the page to automatically embed information received through beacon frames broadcasted by the attacker without any sanitization checks."
https://thehackernews.com/2024/11/over-two-dozen-flaws-identified-in.html,"""One such piece of information an attacker could broadcast through its rogue access point is the SSID (commonly referred to as the 'Wi-Fi network name'),"" Nozomi Networks said. ""The attacker could therefore insert a JavaScript payload as SSID for its rogue access point and exploit CVE-2024-50376 to trigger a cross-site scripting (XSS) vulnerability inside the web application."""
